folder,filename,filepath,heuristic1,heuristic2,board_size,games_in_tournament,tournament_number,game_number,winner,end_condition,rounds,duration_seconds,P1/MAX-max nodes,P1/MAX-max cutoffs,P1/MAX-max avgCutIdx,P1/MAX-max firstChildCut,P1/MAX-min nodes,P1/MAX-min cutoffs,P1/MAX-min avgCutIdx,P1/MAX-min firstChildCut,P2/MIN-max nodes,P2/MIN-max cutoffs,P2/MIN-max avgCutIdx,P2/MIN-max firstChildCut,P2/MIN-min nodes,P2/MIN-min cutoffs,P2/MIN-min avgCutIdx,P2/MIN-min firstChildCut,[Visited]lookups,[Visited]hits,[Visited]inserts,[Visited]hit_rate
E,Ed-Gd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Gd_s_7_100-1.txt,Ed,Gd,7,100,1,2,1,objective,17,0.499979,6850,4630,0.360907,77.9266,2857,1496,0.412433,71.3904,2227,1066,0.256098,82.1764,5446,4227,0.0612728,96.4277,38243,1795,36503,4.69367
E,Ed-Gd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Gd_s_7_100-1.txt,Ed,Gd,7,100,1,3,1,objective,29,0.630954,9361,6247,0.387226,77.3491,3640,1847,0.597185,65.0785,2957,1330,0.218797,83.7594,6875,5035,0.0861966,94.7964,50868,2697,48257,5.30196
E,Ed-Gd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Gd_s_7_100-1.txt,Ed,Gd,7,100,1,4,1,objective,23,0.639906,9414,6777,0.413162,76.8334,3472,1678,0.441597,72.7652,3051,1530,0.215686,84.902,6571,4673,0.0761823,95.0781,49962,2412,47644,4.82767
E,Ed-Gd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Gd_s_7_100-1.txt,Ed,Gd,7,100,1,5,1,objective,27,0.766877,9404,6453,0.398729,76.2126,3629,1962,0.366972,76.5545,3761,1938,0.250258,82.7657,8593,6190,0.0806139,95.2181,57342,2325,55110,4.05462
E,Ed-Gd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Gd_s_7_100-1.txt,Ed,Gd,7,100,1,6,1,objective,29,0.704295,10727,7423,0.385558,76.9096,3997,1967,0.587697,66.3955,3163,1574,0.229987,83.8628,7087,5088,0.0856918,94.7131,56231,2842,53473,5.05415
E,Ed-Gd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Gd_s_7_100-1.txt,Ed,Gd,7,100,1,7,1,objective,31,0.666978,9086,6315,0.336659,80.1584,3604,1901,0.350868,77.5381,3199,1587,0.229364,83.6799,7226,5293,0.0708483,95.6546,51305,2093,49297,4.07952
E,Ed-Gd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Gd_s_7_100-1.txt,Ed,Gd,7,100,1,8,1,objective,31,0.680712,8908,6124,0.333769,79.9804,3625,1956,0.320552,78.681,3137,1541,0.2122,85.2044,7103,5227,0.0625598,96.1355,50559,1969,48658,3.89446
E,Ed-Gd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Gd_s_7_100-1.txt,Ed,Gd,7,100,1,9,1,objective,31,0.631832,8760,6118,0.34472,79.7156,3482,1834,0.343511,76.7721,3107,1540,0.218831,84.8052,7006,5133,0.0648743,95.8504,49644,1959,47763,3.9461
E,Ed-Gd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Gd_s_7_100-1.txt,Ed,Gd,7,100,1,10,1,objective,33,0.707198,10685,7381,0.398591,76.3718,3944,1961,0.587965,66.3437,3259,1642,0.22838,83.8611,7133,5040,0.0857143,94.6032,56502,2833,53752,5.01398
E,Ed-Gd_s_7_100-1.txt,/Users/adelinopereira/Documents/LEI/3_ano/2_semestre/PEI_21184/Rastros_ult/cpp/build/tourn_test/d7_100J/E/Ed-Gd_s_7_100-1.txt,Ed,Gd,7,100,1,11,1,objective,17,0.506001,6937,4618,0.379818,76.8298,2936,1557,0.420039,70.7129,2195,1024,0.25293,82.5195,5411,4230,0.0598109,96.5485,38647,1859,36846,4.81021
